temp_id,Year,State,Avg_Temperature,state_mergekey
57351,1983,Wyoming,5.237,WY
57352,1984,Wyoming,4.624,WY
57353,1985,Wyoming,4.265,WY
57354,1986,Wyoming,6.026,WY
57355,1987,Wyoming,6.102,WY
57356,1988,Wyoming,6.206,WY
57357,1989,Wyoming,5.3,WY
57358,1990,Wyoming,5.676,WY
57359,1991,Wyoming,5.595,WY
57360,1992,Wyoming,6.027,WY
57361,1993,Wyoming,4.1,WY
57362,1994,Wyoming,6.242,WY
57363,1995,Wyoming,5.537,WY
57364,1996,Wyoming,5.18,WY
57365,1997,Wyoming,5.322,WY
57366,1998,Wyoming,6.045,WY
57367,1999,Wyoming,6.413,WY
57368,2000,Wyoming,6.088,WY
57369,2001,Wyoming,6.432,WY
57370,2002,Wyoming,5.415,WY
57371,2003,Wyoming,6.361,WY
57372,2004,Wyoming,6,WY
57373,2005,Wyoming,6.227,WY
57374,2006,Wyoming,6.428,WY
57375,2007,Wyoming,6.511,WY
57376,2008,Wyoming,5.067,WY
57377,2009,Wyoming,5.2,WY
57378,2010,Wyoming,5.756,WY
57379,2011,Wyoming,5.312,WY
57380,2012,Wyoming,7.306,WY
